,param,value,evaluation
7,45,0.3806228373702422,valid recall
8,50,0.3806228373702422,valid recall
9,55,0.3806228373702422,valid recall
10,60,0.3806228373702422,valid recall
11,65,0.3806228373702422,valid recall
12,70,0.3806228373702422,valid recall
13,75,0.3806228373702422,valid recall
14,80,0.3806228373702422,valid recall
15,85,0.3806228373702422,valid recall
16,90,0.3806228373702422,valid recall
17,95,0.3806228373702422,valid recall
18,100,0.3806228373702422,valid recall
19,105,0.3806228373702422,valid recall
20,110,0.3806228373702422,valid recall
21,115,0.3806228373702422,valid recall
22,120,0.3806228373702422,valid recall
23,125,0.3806228373702422,valid recall
24,130,0.3806228373702422,valid recall
25,135,0.3806228373702422,valid recall
26,140,0.3806228373702422,valid recall
27,145,0.3806228373702422,valid recall
28,150,0.3806228373702422,valid recall
29,155,0.3806228373702422,valid recall
30,160,0.3806228373702422,valid recall
31,165,0.3806228373702422,valid recall
32,170,0.3806228373702422,valid recall
33,175,0.3806228373702422,valid recall
34,180,0.3806228373702422,valid recall
35,185,0.3806228373702422,valid recall
36,190,0.3806228373702422,valid recall
37,195,0.3806228373702422,valid recall
38,200,0.3806228373702422,valid recall
39,205,0.3806228373702422,valid recall
40,210,0.3806228373702422,valid recall
41,215,0.3806228373702422,valid recall
42,220,0.3806228373702422,valid recall
43,225,0.3806228373702422,valid recall
44,230,0.3806228373702422,valid recall
45,235,0.3806228373702422,valid recall
46,240,0.3806228373702422,valid recall
47,245,0.3806228373702422,valid recall
48,250,0.3806228373702422,valid recall
49,255,0.3806228373702422,valid recall
50,260,0.3806228373702422,valid recall
51,265,0.3806228373702422,valid recall
52,270,0.3806228373702422,valid recall
53,275,0.3806228373702422,valid recall
54,280,0.3806228373702422,valid recall
55,285,0.3806228373702422,valid recall
56,290,0.3806228373702422,valid recall
57,295,0.3806228373702422,valid recall
58,300,0.3806228373702422,valid recall
0,10,0.5129373060671433,train f1
1,15,0.5129373060671433,train f1
2,20,0.5129373060671433,train f1
3,25,0.5129373060671433,train f1
4,30,0.5129373060671433,train f1
5,35,0.5129373060671433,train f1
6,40,0.5129373060671433,train f1
7,45,0.5129373060671433,train f1
8,50,0.5129373060671433,train f1
9,55,0.5128705290732694,train f1
10,60,0.5128705290732694,train f1
11,65,0.5128705290732694,train f1
12,70,0.5128705290732694,train f1
13,75,0.5128705290732694,train f1
14,80,0.5128705290732694,train f1
15,85,0.5128705290732694,train f1
16,90,0.5128705290732694,train f1
17,95,0.5128705290732694,train f1
18,100,0.5128705290732694,train f1
19,105,0.5128705290732694,train f1
20,110,0.5128705290732694,train f1
21,115,0.5128705290732694,train f1
22,120,0.5128705290732694,train f1
23,125,0.5128705290732694,train f1
24,130,0.5128705290732694,train f1
25,135,0.5128705290732694,train f1
26,140,0.5128705290732694,train f1
27,145,0.5128705290732694,train f1
28,150,0.5128705290732694,train f1
29,155,0.5128705290732694,train f1
30,160,0.5128705290732694,train f1
31,165,0.5128705290732694,train f1
32,170,0.5128705290732694,train f1
33,175,0.5128705290732694,train f1
34,180,0.5128705290732694,train f1
35,185,0.5128705290732694,train f1
36,190,0.5128705290732694,train f1
37,195,0.5128705290732694,train f1
38,200,0.5128705290732694,train f1
39,205,0.5128705290732694,train f1
40,210,0.5128705290732694,train f1
41,215,0.5128705290732694,train f1
42,220,0.5128705290732694,train f1
43,225,0.5128705290732694,train f1
44,230,0.5128705290732694,train f1
45,235,0.5128705290732694,train f1
46,240,0.5128705290732694,train f1
47,245,0.5128705290732694,train f1
48,250,0.5128705290732694,train f1
49,255,0.5128705290732694,train f1
50,260,0.5128705290732694,train f1
51,265,0.5128705290732694,train f1
52,270,0.5128705290732694,train f1
53,275,0.5128705290732694,train f1
54,280,0.5128705290732694,train f1
55,285,0.5128705290732694,train f1
56,290,0.5128705290732694,train f1
57,295,0.5128705290732694,train f1
58,300,0.5128705290732694,train f1
0,10,0.3806228373702422,train recall
1,15,0.3806228373702422,train recall
2,20,0.3806228373702422,train recall
3,25,0.3806228373702422,train recall
4,30,0.3806228373702422,train recall
5,35,0.3806228373702422,train recall
6,40,0.3806228373702422,train recall
7,45,0.3806228373702422,train recall
8,50,0.3806228373702422,train recall
9,55,0.3806228373702422,train recall
10,60,0.3806228373702422,train recall
11,65,0.3806228373702422,train recall
12,70,0.3806228373702422,train recall
13,75,0.3806228373702422,train recall
14,80,0.3806228373702422,train recall
15,85,0.3806228373702422,train recall
16,90,0.3806228373702422,train recall
17,95,0.3806228373702422,train recall
18,100,0.3806228373702422,train recall
19,105,0.3806228373702422,train recall
20,110,0.3806228373702422,train recall
21,115,0.3806228373702422,train recall
22,120,0.3806228373702422,train recall
23,125,0.3806228373702422,train recall
24,130,0.3806228373702422,train recall
25,135,0.3806228373702422,train recall
26,140,0.3806228373702422,train recall
27,145,0.3806228373702422,train recall
28,150,0.3806228373702422,train recall
29,155,0.3806228373702422,train recall
30,160,0.3806228373702422,train recall
31,165,0.3806228373702422,train recall
32,170,0.3806228373702422,train recall
33,175,0.3806228373702422,train recall
34,180,0.3806228373702422,train recall
35,185,0.3806228373702422,train recall
36,190,0.3806228373702422,train recall
37,195,0.3806228373702422,train recall
38,200,0.3806228373702422,train recall
39,205,0.3806228373702422,train recall
40,210,0.3806228373702422,train recall
41,215,0.3806228373702422,train recall
42,220,0.3806228373702422,train recall
43,225,0.3806228373702422,train recall
44,230,0.3806228373702422,train recall
45,235,0.3806228373702422,train recall
46,240,0.3806228373702422,train recall
47,245,0.3806228373702422,train recall
48,250,0.3806228373702422,train recall
49,255,0.3806228373702422,train recall
50,260,0.3806228373702422,train recall
51,265,0.3806228373702422,train recall
52,270,0.3806228373702422,train recall
53,275,0.3806228373702422,train recall
54,280,0.3806228373702422,train recall
55,285,0.3806228373702422,train recall
56,290,0.3806228373702422,train recall
57,295,0.3806228373702422,train recall
58,300,0.3806228373702422,train recall
