target,site,host_is_ip,url_len,url_path_len,url_path_str,url_query_cnt,url_query_str
0,letv,0,16,3,16,0,0
0,letv,0,529,5,19,32,509
0,letv,0,14,3,14,0,0
0,letv,0,373,2,8,1,364
0,letv,0,58,2,6,3,51
0,letv,0,23,4,15,1,7
0,letv,0,417,2,2,11,414
0,letv,0,45,3,45,0,0
0,letv,0,16,4,16,0,0
0,letv,0,21,4,21,0,0
0,letv,0,217,2,2,0,214
0,letv,0,293,2,2,0,290
0,letv,0,444,2,4,29,439
0,letv,0,42,1,1,2,40
1,letv,1,646,7,128,37,517
0,letv,0,372,2,4,21,367
0,letv,0,74,4,18,2,55
0,letv,0,190,2,3,6,186
0,letv,0,190,2,3,6,186
0,letv,0,51,2,2,5,48
0,letv,0,62,5,62,0,0
0,letv,0,548,2,9,8,538
0,letv,0,850,3,11,67,838
0,letv,0,722,3,7,2,714
0,letv,0,702,3,7,2,694
0,letv,0,722,3,7,2,714
0,letv,0,746,3,7,2,738
0,letv,0,702,3,7,2,694
0,letv,0,746,3,7,2,738
0,letv,0,702,3,7,2,694
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,786,3,7,2,778
0,letv,0,53,3,13,1,39
0,letv,0,533,2,4,38,528
0,letv,0,530,2,4,38,525
0,letv,0,281,2,4,16,276
0,letv,0,50,3,11,1,38
0,letv,0,120,3,5,4,114
0,letv,0,290,2,2,8,287
0,letv,0,281,2,4,16,276
0,letv,0,290,2,2,8,287
0,letv,0,358,2,2,11,355
0,letv,0,269,2,4,15,264
0,letv,0,288,2,2,8,285
0,letv,0,358,2,2,11,355
0,letv,0,269,2,4,15,264
0,letv,0,529,2,4,38,524
0,letv,0,288,2,2,8,285
0,letv,0,529,2,4,38,524
0,letv,1,827,7,131,47,695
0,letv,1,718,8,160,26,557
1,letv,1,641,7,83,26,557
0,letv,0,786,3,7,2,778
0,letv,1,723,8,165,26,557
0,letv,1,723,8,165,26,557
0,letv,0,372,2,4,21,367
0,letv,1,723,8,165,26,557
0,letv,1,725,8,167,26,557
0,letv,0,290,2,2,8,287
0,letv,0,63,2,6,2,56
0,letv,0,395,3,395,0,0
0,letv,0,132,3,132,0,0
0,letv,0,395,3,395,0,0
0,letv,0,65,3,10,3,54
0,letv,0,361,2,2,11,358
0,letv,0,134,3,14,10,119
0,letv,0,337,2,3,22,333
0,letv,0,207,3,87,1,119
0,letv,0,77,1,1,4,75
0,letv,0,45,4,9,1,35
0,letv,0,46,3,10,1,35
0,letv,0,45,2,2,2,42
0,letv,0,41,2,5,1,35
0,letv,0,766,6,766,0,0
0,letv,1,725,8,167,26,557
0,letv,0,51,2,9,1,41
0,letv,0,67,4,18,2,48
0,letv,0,49,2,2,2,46
0,letv,0,50,3,13,1,36
0,letv,0,56,2,7,2,48
0,letv,0,44,2,8,1,35
0,letv,0,51,2,8,2,42
0,letv,0,44,2,3,1,40
0,letv,0,76,2,14,2,61
0,letv,0,786,3,7,2,778
0,letv,0,29,2,7,2,21
0,letv,0,29,2,6,2,22
0,letv,0,495,5,19,32,475
0,letv,0,372,2,4,21,367
0,letv,0,786,3,7,2,778
0,letv,0,702,3,7,2,694
0,letv,0,746,3,7,2,738
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,786,3,7,2,778
0,letv,0,372,2,4,21,367
0,letv,0,533,2,4,38,528
0,letv,0,533,2,4,38,528
0,letv,0,786,3,7,2,778
0,letv,0,18,3,7,0,10
0,letv,0,372,2,4,21,367
0,letv,0,395,3,395,0,0
0,letv,0,132,3,132,0,0
0,letv,0,395,3,395,0,0
0,letv,0,134,3,14,10,119
0,letv,0,207,3,87,1,119
0,letv,0,289,2,2,8,286
0,letv,0,361,2,2,11,358
0,letv,0,337,2,3,22,333
0,letv,0,766,6,766,0,0
0,letv,0,29,2,7,2,21
0,letv,0,746,3,7,2,738
0,letv,0,746,3,7,2,738
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,702,3,7,2,694
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,372,2,4,21,367
0,letv,0,372,2,4,21,367
0,letv,0,533,2,4,38,528
0,letv,0,534,2,4,38,529
0,letv,0,372,2,4,21,367
0,letv,0,395,3,395,0,0
0,letv,0,395,3,395,0,0
0,letv,0,132,3,132,0,0
0,letv,0,134,3,14,10,119
0,letv,0,207,3,87,1,119
0,letv,0,290,2,2,8,287
0,letv,0,361,2,2,11,358
0,letv,0,337,2,3,22,333
0,letv,0,766,6,766,0,0
0,letv,0,29,2,7,2,21
0,letv,0,372,2,4,21,367
0,letv,0,372,2,4,21,367
0,letv,0,362,2,2,11,359
0,letv,0,533,2,4,38,528
0,letv,0,530,2,4,38,525
0,letv,0,372,2,4,21,367
0,letv,0,92,3,19,3,72
0,letv,0,92,4,26,2,65
0,letv,0,361,2,4,19,356
0,letv,0,192,5,23,11,168
0,letv,0,530,2,4,38,525
0,letv,0,530,2,4,38,525
0,letv,0,467,2,4,28,462
0,letv,0,184,2,4,8,179
0,letv,0,355,2,4,18,350
0,letv,0,184,2,4,8,179
0,letv,0,375,2,4,25,370
0,letv,0,374,2,4,25,369
0,letv,0,532,4,180,25,351
0,letv,0,374,2,4,25,369
0,letv,0,205,2,2,12,202
0,letv,0,124,3,26,5,97
0,letv,0,124,3,26,5,97
0,letv,0,190,2,2,9,187
0,letv,0,109,3,18,4,90
0,letv,0,167,4,13,10,153
0,letv,0,365,2,4,21,360
0,letv,0,365,2,4,21,360
0,letv,0,365,2,4,21,360
0,letv,0,365,2,4,21,360
0,letv,0,349,2,2,11,346
0,letv,0,349,2,2,11,346
0,letv,0,349,2,2,11,346
0,letv,0,349,2,2,11,346
0,letv,0,667,2,12,3,654
0,letv,0,279,2,2,8,276
0,letv,0,279,2,2,8,276
0,letv,0,454,2,4,31,449
0,letv,0,504,2,4,32,499
0,letv,0,281,2,4,16,276
0,letv,0,465,2,4,32,460
0,letv,0,279,2,2,8,276
0,letv,0,398,2,2,8,395
0,letv,0,279,2,2,8,276
0,letv,0,356,2,2,11,353
0,letv,0,356,2,2,11,353
0,letv,0,351,2,2,11,348
0,letv,0,351,2,2,11,348
0,letv,0,356,2,2,11,353
0,letv,0,351,2,2,11,348
0,letv,0,351,2,2,11,348
0,letv,0,290,2,2,8,287
0,letv,0,206,2,2,12,203
0,letv,0,15,2,5,1,9
0,letv,0,15,2,5,1,9
0,letv,0,15,2,5,1,9
0,letv,0,96,2,3,4,92
0,letv,0,203,2,7,9,195
0,letv,0,205,2,7,9,197
0,letv,0,227,2,2,0,224
0,letv,0,340,2,3,18,336
0,letv,0,340,2,3,18,336
0,letv,0,203,2,7,9,195
0,letv,0,227,2,2,0,224
0,letv,0,841,2,5,39,835
0,letv,0,845,2,5,39,839
0,letv,0,841,2,5,39,835
0,letv,0,204,2,7,9,196
0,letv,0,206,2,7,9,198
0,letv,0,533,2,4,38,528
0,letv,0,531,2,4,38,526
0,letv,0,204,2,7,9,196
0,letv,0,567,2,9,8,557
0,letv,0,190,2,3,6,186
0,letv,0,192,2,3,6,188
0,letv,0,565,2,9,8,555
0,letv,0,375,2,8,1,366
0,letv,0,20,2,6,1,13
0,letv,0,32,3,32,0,0
0,letv,0,732,6,732,0,0
0,letv,0,383,2,8,1,374
0,letv,0,373,2,8,1,364
0,letv,0,33,3,33,0,0
0,letv,0,31,3,31,0,0
0,letv,0,163,2,3,3,159
0,letv,0,281,2,4,16,276
0,letv,0,548,2,9,8,538
0,letv,0,766,3,7,2,758
0,letv,0,766,3,7,2,758
0,letv,0,255,3,13,4,241
0,letv,0,766,3,7,2,758
0,letv,0,766,3,7,2,758
0,letv,0,766,3,7,2,758
0,letv,0,766,3,7,2,758
0,letv,0,74,9,74,0,0
0,letv,0,73,9,73,0,0
0,letv,0,74,9,74,0,0
0,letv,0,73,9,73,0,0
0,letv,0,74,9,74,0,0
0,letv,0,74,9,74,0,0
0,letv,0,766,3,7,2,758
0,letv,0,51,2,2,5,48
0,letv,0,372,2,4,21,367
0,letv,0,842,3,11,65,830
0,letv,0,290,2,2,8,287
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,702,3,7,2,694
0,letv,0,722,3,7,2,714
0,letv,0,746,3,7,2,738
0,letv,0,722,3,7,2,714
0,letv,0,746,3,7,2,738
0,letv,0,722,3,7,2,714
0,letv,0,746,3,7,2,738
0,letv,0,299,4,176,12,122
0,letv,0,766,3,7,2,758
0,letv,0,444,2,4,29,439
1,letv,1,645,7,127,37,517
0,letv,0,786,3,7,2,778
0,letv,0,766,3,7,2,758
0,letv,0,281,2,4,16,276
0,letv,0,290,2,2,8,287
0,letv,0,358,2,2,11,355
0,letv,0,269,2,4,15,264
0,letv,0,529,2,4,38,524
0,letv,0,288,2,2,8,285
0,letv,0,358,2,2,11,355
0,letv,0,269,2,4,15,264
0,letv,0,529,2,4,38,524
0,letv,0,288,2,2,8,285
0,letv,0,528,2,4,38,523
0,letv,0,766,3,7,2,758
0,letv,1,16,2,16,0,0
0,letv,1,827,7,130,47,696
0,letv,1,718,8,159,26,558
1,letv,1,643,7,84,26,558
0,letv,1,723,8,164,26,558
0,letv,0,766,3,7,2,758
0,letv,1,723,8,164,26,558
0,letv,0,786,3,7,2,778
0,letv,1,723,8,164,26,558
0,letv,0,766,3,7,2,758
0,letv,1,724,8,165,26,558
0,letv,0,372,2,4,21,367
0,letv,0,51,2,9,1,41
0,letv,0,132,3,132,0,0
0,letv,0,77,1,1,4,75
0,letv,0,207,3,87,1,119
0,letv,0,290,2,2,8,287
0,letv,0,49,2,2,2,46
0,letv,0,65,3,10,3,54
0,letv,0,41,2,5,1,35
0,letv,0,63,2,6,2,56
0,letv,0,67,4,18,2,48
0,letv,0,51,2,8,2,42
0,letv,0,45,2,2,2,42
0,letv,0,361,2,2,11,358
0,letv,0,56,2,7,2,48
0,letv,0,134,3,14,10,119
0,letv,0,50,3,13,1,36
0,letv,0,44,2,3,1,40
0,letv,0,44,2,8,1,35
0,letv,0,337,2,3,22,333
0,letv,0,76,2,14,2,61
0,letv,0,395,3,395,0,0
0,letv,0,395,3,395,0,0
0,letv,0,766,6,766,0,0
0,letv,0,46,3,10,1,35
0,letv,0,45,4,9,1,35
0,letv,0,29,2,7,2,21
0,letv,0,786,3,7,2,778
0,letv,0,786,3,7,2,778
0,letv,0,786,3,7,2,778
0,letv,0,372,2,4,21,367
0,letv,0,786,3,7,2,778
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,746,3,7,2,738
0,letv,0,722,3,7,2,714
0,letv,0,702,3,7,2,694
0,letv,0,702,3,7,2,694
0,letv,0,746,3,7,2,738
0,letv,0,722,3,7,2,714
0,letv,0,786,3,7,2,778
0,letv,0,533,2,4,38,528
0,letv,0,534,2,4,38,529
0,letv,0,372,2,4,21,367
0,letv,0,786,3,7,2,778
0,letv,0,395,3,395,0,0
0,letv,0,132,3,132,0,0
0,letv,0,207,3,87,1,119
0,letv,0,395,3,395,0,0
0,letv,0,134,3,14,10,119
0,letv,0,766,6,766,0,0
0,letv,0,290,2,2,8,287
0,letv,0,361,2,2,11,358
0,letv,0,337,2,3,22,333
0,letv,0,372,2,4,21,367
0,letv,0,29,2,7,2,21
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,658,3,7,2,650
0,letv,0,372,2,4,21,367
0,letv,0,362,2,2,11,359
0,letv,0,534,2,4,38,529
0,letv,0,530,2,4,38,525
0,letv,0,372,2,4,21,367
0,letv,0,372,2,4,21,367
0,letv,0,92,3,19,3,72
0,letv,0,92,4,26,2,65
0,letv,0,362,2,4,19,357
0,letv,0,530,2,4,38,525
0,letv,0,531,2,4,38,526
0,letv,0,184,2,4,8,179
0,letv,0,191,5,23,11,167
0,letv,0,467,2,4,28,462
0,letv,0,355,2,4,18,350
0,letv,0,376,2,4,25,371
0,letv,0,374,2,4,25,369
0,letv,0,184,2,4,8,179
0,letv,0,532,4,180,25,351
0,letv,0,124,3,26,5,97
0,letv,0,124,3,26,5,97
0,letv,0,374,2,4,25,369
0,letv,0,205,2,2,12,202
0,letv,0,190,2,2,9,187
0,letv,0,101,9,101,0,0
0,letv,0,167,4,13,10,153
0,letv,0,109,3,18,4,90
0,letv,0,433,2,2,8,430
0,letv,0,365,2,4,21,360
0,letv,0,365,2,4,21,360
0,letv,0,365,2,4,21,360
0,letv,0,365,2,4,21,360
0,letv,0,349,2,2,11,346
0,letv,0,349,2,2,11,346
0,letv,0,349,2,2,11,346
0,letv,0,349,2,2,11,346
0,letv,0,798,2,12,3,785
0,letv,0,64,7,64,0,0
0,letv,0,64,7,64,0,0
0,letv,0,279,2,2,8,276
0,letv,0,279,2,2,8,276
0,letv,0,279,2,2,8,276
0,letv,0,357,2,4,19,352
0,letv,0,279,2,2,8,276
0,letv,0,41,4,41,0,0
0,letv,0,43,4,43,0,0
0,letv,0,35,4,35,0,0
0,letv,0,356,2,2,11,353
0,letv,0,356,2,2,11,353
0,letv,0,351,2,2,11,348
0,letv,0,351,2,2,11,348
0,letv,0,356,2,2,11,353
0,letv,0,351,2,2,11,348
0,letv,0,351,2,2,11,348
0,letv,0,453,2,4,31,448
0,letv,0,496,2,4,32,491
0,letv,0,281,2,4,16,276
0,letv,0,206,2,2,12,203
0,letv,0,465,2,4,32,460
0,letv,0,341,2,3,18,337
0,letv,0,15,2,5,1,9
0,letv,0,15,2,5,1,9
0,letv,0,15,2,5,1,9
0,letv,0,203,2,7,9,195
0,letv,0,340,2,3,18,336
0,letv,0,203,2,7,9,195
0,letv,0,97,2,3,4,93
0,letv,0,205,2,7,9,197
0,letv,0,227,2,2,1,224
0,letv,0,227,2,2,0,224
0,letv,0,876,2,5,39,870
0,letv,0,191,2,3,6,187
0,letv,0,876,2,5,39,870
0,letv,0,204,2,7,9,196
0,letv,0,204,2,7,9,196
0,letv,0,880,2,5,39,874
0,letv,0,290,2,2,8,287
0,letv,0,206,2,7,9,198
0,letv,0,416,2,2,11,413
0,letv,0,567,2,9,8,557
0,letv,0,217,2,2,0,214
0,letv,0,732,6,732,0,0
0,letv,0,549,2,9,8,539
0,letv,0,293,2,2,0,290
0,letv,0,373,2,8,1,364
0,letv,0,19,2,7,1,11
0,letv,0,32,3,32,0,0
0,letv,0,32,3,32,0,0
0,letv,0,32,3,32,0,0
0,letv,0,33,3,33,0,0
0,letv,0,20,2,6,1,13
0,letv,0,395,2,8,1,386
0,letv,0,280,2,4,12,275
0,letv,0,229,2,4,14,224
0,letv,0,1197,2,10,19,1186
0,letv,0,33,2,6,1,26
0,letv,0,375,2,8,1,366
0,letv,0,22,3,22,0,0
0,letv,0,42,7,42,0,0
0,letv,0,191,2,3,6,187
0,letv,0,163,2,3,3,159
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,746,3,7,2,738
0,letv,0,746,3,7,2,738
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,361,2,2,11,358
0,letv,0,51,2,2,5,48
0,letv,0,281,2,4,16,276
0,letv,0,532,2,4,38,527
0,letv,0,529,2,4,38,524
0,letv,0,290,2,2,8,287
0,letv,0,817,3,11,65,805
0,letv,0,786,3,7,2,778
0,letv,0,281,2,4,16,276
0,letv,0,290,2,2,8,287
0,letv,0,358,2,2,11,355
0,letv,0,269,2,4,15,264
0,letv,0,372,2,4,21,367
0,letv,0,288,2,2,8,285
0,letv,0,325,4,180,13,144
0,letv,0,444,2,4,29,439
1,letv,1,669,7,128,38,540
0,letv,1,16,2,16,0,0
0,letv,1,824,7,129,47,694
0,letv,1,716,8,158,26,557
0,letv,1,721,8,163,26,557
0,letv,1,721,8,163,26,557
0,letv,0,786,3,7,2,778
0,letv,1,721,8,163,26,557
0,letv,1,723,8,165,26,557
0,letv,1,723,8,165,26,557
0,letv,0,372,2,4,21,367
0,letv,0,786,3,7,2,778
0,letv,0,786,3,7,2,778
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,746,3,7,2,738
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,746,3,7,2,738
0,letv,0,746,3,7,2,738
0,letv,0,722,3,7,2,714
0,letv,0,372,2,4,21,367
0,letv,0,786,3,7,2,778
0,letv,0,532,2,4,38,527
0,letv,0,533,2,4,38,528
0,letv,0,372,2,4,21,367
0,letv,0,786,3,7,2,778
0,letv,0,372,2,4,21,367
0,letv,0,395,3,395,0,0
0,letv,0,395,3,395,0,0
0,letv,0,132,3,132,0,0
0,letv,0,207,3,87,1,119
0,letv,0,134,3,14,10,119
0,letv,0,290,2,2,8,287
0,letv,0,361,2,2,11,358
0,letv,0,337,2,3,22,333
0,letv,0,766,6,766,0,0
0,letv,0,29,2,7,2,21
0,letv,0,746,3,7,2,738
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,372,2,4,21,367
0,letv,0,533,2,4,38,528
0,letv,0,533,2,4,38,528
0,letv,0,372,2,4,21,367
0,letv,0,372,2,4,21,367
0,letv,0,132,3,132,0,0
0,letv,0,207,3,87,1,119
0,letv,0,134,3,14,10,119
0,letv,0,290,2,2,8,287
0,letv,0,361,2,2,11,358
0,letv,0,337,2,3,22,333
0,letv,0,766,6,766,0,0
0,letv,0,395,3,395,0,0
0,letv,0,395,3,395,0,0
0,letv,0,29,2,7,2,21
0,letv,0,372,2,4,21,367
0,letv,0,361,2,2,11,358
0,letv,0,533,2,4,38,528
0,letv,0,535,2,4,38,530
0,letv,0,372,2,4,21,367
0,letv,0,372,2,4,21,367
0,letv,0,372,2,4,21,367
0,letv,0,372,2,4,21,367
0,letv,0,372,2,4,21,367
0,letv,0,372,2,4,21,367
0,letv,0,534,2,4,38,529
0,letv,0,529,2,4,38,524
0,letv,0,361,2,2,11,358
0,letv,0,372,2,4,21,367
0,letv,0,92,3,19,3,72
0,letv,0,372,2,4,21,367
0,letv,0,362,2,4,19,357
0,letv,0,92,4,26,2,65
0,letv,0,530,2,4,38,525
0,letv,0,529,2,4,38,524
0,letv,0,466,2,4,28,461
0,letv,0,355,2,4,18,350
0,letv,0,376,2,4,25,371
0,letv,0,184,2,4,8,179
0,letv,0,184,2,4,8,179
0,letv,0,374,2,4,25,369
0,letv,0,190,5,23,11,166
0,letv,0,532,4,180,25,351
0,letv,0,124,3,26,5,97
0,letv,0,124,3,26,5,97
0,letv,0,190,2,2,9,187
0,letv,0,101,9,101,0,0
0,letv,0,109,3,18,4,90
0,letv,0,167,4,13,10,153
0,letv,0,407,2,2,8,404
0,letv,0,365,2,4,21,360
0,letv,0,365,2,4,21,360
0,letv,0,365,2,4,21,360
0,letv,0,365,2,4,21,360
0,letv,0,349,2,2,11,346
0,letv,0,349,2,2,11,346
0,letv,0,349,2,2,11,346
0,letv,0,349,2,2,11,346
0,letv,0,917,2,12,3,904
0,letv,0,64,7,64,0,0
0,letv,0,279,2,2,8,276
0,letv,0,279,2,2,8,276
0,letv,0,374,2,4,25,369
0,letv,0,205,2,2,12,202
0,letv,0,279,2,2,8,276
0,letv,0,279,2,2,8,276
0,letv,0,356,2,2,11,353
0,letv,0,356,2,2,11,353
0,letv,0,37,4,37,0,0
0,letv,0,42,4,42,0,0
0,letv,0,351,2,2,11,348
0,letv,0,351,2,2,11,348
0,letv,0,356,2,2,11,353
0,letv,0,351,2,2,11,348
0,letv,0,351,2,2,11,348
0,letv,0,454,2,4,31,449
0,letv,0,503,2,4,32,498
0,letv,0,281,2,4,16,276
0,letv,0,466,2,4,32,461
0,letv,0,15,2,5,1,9
0,letv,0,15,2,5,1,9
0,letv,0,15,2,5,1,9
0,letv,0,203,2,7,9,195
0,letv,0,340,2,3,18,336
0,letv,0,205,2,7,9,197
0,letv,0,96,2,3,4,92
0,letv,0,203,2,7,9,195
0,letv,0,340,2,3,18,336
0,letv,0,227,2,2,0,224
0,letv,0,227,2,2,1,224
0,letv,0,850,2,5,39,844
0,letv,0,854,2,5,39,848
0,letv,0,204,2,7,9,196
0,letv,0,850,2,5,39,844
0,letv,0,206,2,7,9,198
0,letv,0,204,2,7,9,196
0,letv,0,290,2,2,8,287
0,letv,0,206,2,2,12,203
0,letv,0,189,2,3,6,185
0,letv,0,191,2,3,6,187
0,letv,0,565,2,9,8,555
0,letv,0,567,2,9,8,557
0,letv,0,375,2,8,1,366
0,letv,0,32,3,32,0,0
0,letv,0,732,6,732,0,0
0,letv,0,373,2,8,1,364
0,letv,0,33,3,33,0,0
0,letv,0,33,3,33,0,0
0,letv,0,395,2,8,1,386
0,letv,0,36,4,36,0,0
0,letv,0,398,2,6,2,391
0,letv,0,414,2,3,2,410
0,letv,0,547,2,9,8,537
0,letv,0,766,3,7,2,758
0,letv,0,766,3,7,2,758
0,letv,0,766,3,7,2,758
0,letv,0,766,3,7,2,758
0,letv,0,766,3,7,2,758
0,letv,0,248,3,13,4,234
0,letv,0,786,3,7,2,778
0,letv,0,72,9,72,0,0
0,letv,0,74,9,74,0,0
0,letv,0,74,9,74,0,0
0,letv,0,71,9,71,0,0
0,letv,0,74,9,74,0,0
0,letv,0,72,9,72,0,0
0,letv,0,786,3,7,2,778
0,letv,0,531,2,5,4,525
0,letv,0,818,3,11,65,806
0,letv,0,51,2,2,5,48
0,letv,0,533,2,4,38,528
0,letv,0,530,2,4,38,525
0,letv,0,722,3,7,2,714
0,letv,0,702,3,7,2,694
0,letv,0,702,3,7,2,694
0,letv,0,722,3,7,2,714
0,letv,0,746,3,7,2,738
0,letv,0,722,3,7,2,714
0,letv,0,746,3,7,2,738
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,766,3,7,2,758
0,letv,0,281,2,4,16,276
0,letv,0,290,2,2,8,287
0,letv,0,281,2,4,16,276
0,letv,0,529,2,4,38,524
0,letv,0,786,3,7,2,778
0,letv,0,290,2,2,8,287
0,letv,0,358,2,2,11,355
0,letv,0,269,2,4,15,264
0,letv,0,288,2,2,8,285
0,letv,0,358,2,2,11,355
0,letv,0,269,2,4,15,264
0,letv,0,528,2,4,38,523
0,letv,0,766,3,7,2,758
0,letv,0,288,2,2,8,285
0,letv,0,528,2,4,38,523
0,letv,0,372,2,4,21,367
0,letv,1,823,7,129,47,693
0,letv,1,716,8,158,26,557
1,letv,1,641,7,83,26,557
0,letv,0,766,3,7,2,758
0,letv,1,721,8,163,26,557
0,letv,1,721,8,163,26,557
0,letv,0,766,3,7,2,758
0,letv,1,721,8,163,26,557
0,letv,0,786,3,7,2,778
0,letv,1,722,8,164,26,557
0,letv,0,766,3,7,2,758
0,letv,0,766,3,7,2,758
0,letv,0,395,3,395,0,0
0,letv,0,77,1,1,4,75
0,letv,0,395,3,395,0,0
0,letv,0,132,3,132,0,0
0,letv,0,207,3,87,1,119
0,letv,0,51,2,9,1,41
0,letv,0,290,2,2,8,287
0,letv,0,63,2,6,2,56
0,letv,0,65,3,10,3,54
0,letv,0,361,2,2,11,358
0,letv,0,134,3,14,10,119
0,letv,0,337,2,3,22,333
0,letv,0,56,2,7,2,48
0,letv,0,29,2,6,2,22
0,letv,0,51,2,8,2,42
0,letv,0,41,2,5,1,35
0,letv,0,50,3,13,1,36
0,letv,0,49,2,2,2,46
0,letv,0,44,2,8,1,35
0,letv,0,29,2,7,2,21
0,letv,0,44,2,3,1,40
0,letv,0,46,3,10,1,35
0,letv,0,45,2,2,2,42
0,letv,0,45,4,9,1,35
0,letv,0,76,2,14,2,61
0,letv,0,67,4,18,2,48
0,letv,0,766,3,7,2,758
0,letv,0,372,2,4,21,367
0,letv,0,786,3,7,2,778
0,letv,0,766,6,766,0,0
0,letv,0,786,3,7,2,778
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,746,3,7,2,738
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,702,3,7,2,694
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,746,3,7,2,738
0,letv,0,372,2,4,21,367
0,letv,0,786,3,7,2,778
0,letv,0,533,2,4,38,528
0,letv,0,533,2,4,38,528
0,letv,0,786,3,7,2,778
0,letv,0,372,2,4,21,367
0,letv,0,132,3,132,0,0
0,letv,0,207,3,87,1,119
0,letv,0,134,3,14,10,119
0,letv,0,290,2,2,8,287
0,letv,0,361,2,2,11,358
0,letv,0,337,2,3,22,333
0,letv,0,766,6,766,0,0
0,letv,0,395,3,395,0,0
0,letv,0,395,3,395,0,0
0,letv,0,29,2,7,2,21
0,letv,0,372,2,4,21,367
0,letv,0,722,3,7,2,714
0,letv,0,746,3,7,2,738
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,722,3,7,2,714
0,letv,0,702,3,7,2,694
0,letv,0,722,3,7,2,714
0,letv,0,372,2,4,21,367
0,letv,0,362,2,2,11,359
0,letv,0,533,2,4,38,528
0,letv,0,530,2,4,38,525
0,letv,0,372,2,4,21,367
0,letv,0,92,3,19,3,72
0,letv,0,92,4,26,2,65
0,letv,0,361,2,4,19,356
0,letv,0,530,2,4,38,525
0,letv,0,531,2,4,38,526
0,letv,0,467,2,4,28,462
0,letv,0,191,5,23,11,167
0,letv,0,124,3,26,5,97
0,letv,0,184,2,4,8,179
0,letv,0,355,2,4,18,350
0,letv,0,376,2,4,25,371
0,letv,0,184,2,4,8,179
0,letv,0,374,2,4,25,369
0,letv,0,124,3,26,5,97
0,letv,0,190,2,2,9,187
0,letv,0,84,9,84,0,0
0,letv,0,109,3,18,4,90
0,letv,0,167,4,13,10,153
0,letv,0,440,2,2,8,437
0,letv,0,365,2,4,21,360
0,letv,0,536,4,184,25,351
0,letv,0,365,2,4,21,360
0,letv,0,365,2,4,21,360
0,letv,0,372,2,4,21,367
0,letv,0,365,2,4,21,360
0,letv,0,349,2,2,11,346
0,letv,0,349,2,2,11,346
0,letv,0,349,2,2,11,346
0,letv,0,349,2,2,11,346
0,letv,0,929,2,12,3,916
0,letv,0,279,2,2,8,276
0,letv,0,279,2,2,8,276
0,letv,0,279,2,2,8,276
0,letv,0,279,2,2,8,276
0,letv,0,356,2,2,11,353
0,letv,0,356,2,2,11,353
0,letv,0,351,2,2,11,348
0,letv,0,351,2,2,11,348
0,letv,0,356,2,2,11,353
0,letv,0,351,2,2,11,348
0,letv,0,351,2,2,11,348
0,letv,0,15,2,5,1,9
0,letv,0,15,2,5,1,9
0,letv,0,15,2,5,1,9
0,letv,0,203,2,7,9,195
0,letv,0,374,2,4,25,369
0,letv,0,205,2,2,12,202
0,letv,0,341,2,3,18,337
0,letv,0,341,2,3,18,337
0,letv,0,97,2,3,4,93
0,letv,0,203,2,7,9,195
0,letv,0,205,2,7,9,197
0,letv,0,227,2,2,0,224
0,letv,0,227,2,2,0,224
0,letv,0,883,2,5,39,877
0,letv,0,204,2,7,9,196
